,season,season_elo,team_id
52117,1997,1636.8930806,1305
56269,1998,1593.92636441,1305
60285,1999,1443.26036325,1305
64995,2000,1413.82440119,1305
69357,2001,1437.91781867,1305
73993,2002,1551.67847943,1305
78656,2003,1650.7600497,1305
83220,2004,1774.84987774,1305
87801,2005,1811.13371543,1305
92652,2006,1847.99482399,1305
97683,2007,1880.40737466,1305
102830,2008,1779.53985034,1305
108116,2009,1729.43661747,1305
113340,2010,1708.49648021,1305
118538,2011,1604.14886632,1305
123831,2012,1701.09168399,1305
129055,2013,1578.7570482,1305
134438,2014,1594.68348788,1305
139783,2015,1491.13565769,1305
145243,2016,1571.03331111,1305
150662,2017,1772.48263355,1305
3567,1985,1375.42574452,1306
7385,1986,1350.22840986,1306
11324,1987,1233.13352188,1306
15304,1988,1171.23005872,1306
19167,1989,1153.9700931,1306
23346,1990,1131.15559018,1306
27480,1991,1122.04386148,1306
31497,1992,1127.17790151,1306
35474,1993,1143.61153618,1306
39597,1994,1299.23168544,1306
43586,1995,1406.83246686,1306
47672,1996,1282.03743692,1306
51820,1997,1211.64544571,1306
56005,1998,1232.20774649,1306
60210,1999,1140.06872015,1306
64721,2000,1066.39321106,1306
69193,2001,1128.38419887,1306
73796,2002,1179.13297319,1306
78482,2003,1123.93139438,1306
83041,2004,1170.63165478,1306
87617,2005,1173.70121771,1306
92477,2006,1221.18935302,1306
97417,2007,1212.61587214,1306
102609,2008,1203.50352541,1306
107920,2009,1284.14994409,1306
113213,2010,1298.83733378,1306
118327,2011,1255.23966348,1306
123582,2012,1254.78265317,1306
129002,2013,1212.3601874,1306
134340,2014,1143.41953961,1306
139708,2015,1294.56405574,1306
145105,2016,1345.66864562,1306
150495,2017,1399.66852768,1306
3624,1985,1543.40291402,1307
7484,1986,1556.50393691,1307
11434,1987,1612.0518968,1307
15311,1988,1609.21083926,1307
19352,1989,1656.02404248,1307
23372,1990,1657.56578368,1307
27504,1991,1683.89205919,1307
31644,1992,1699.53404663,1307
35685,1993,1750.94691278,1307
39704,1994,1755.80178598,1307
43800,1995,1673.6283713,1307
47946,1996,1774.16005318,1307
52083,1997,1793.45718951,1307
56275,1998,1800.3753701,1307
60499,1999,1763.41705231,1307
64920,2000,1710.06757846,1307
69467,2001,1693.86358615,1307
73975,2002,1666.00903412,1307
78559,2003,1576.29456743,1307
83165,2004,1598.71206245,1307
87894,2005,1772.16127794,1307
92596,2006,1713.17657514,1307
97564,2007,1616.09471268,1307
102801,2008,1777.21269148,1307
108059,2009,1813.10279429,1307
113347,2010,1880.83755911,1307
118570,2011,1852.46924882,1307
123868,2012,1886.90635477,1307
129189,2013,1926.17885055,1307
134548,2014,1954.20936676,1307
139753,2015,1752.07113671,1307
145184,2016,1676.97581694,1307
150562,2017,1647.75187531,1307
3537,1985,1383.80154572,1308
7510,1986,1469.99026065,1308
11330,1987,1510.16473851,1308
15338,1988,1544.89980569,1308
19417,1989,1595.30676349,1308
23423,1990,1702.44465551,1308
27532,1991,1752.33288714,1308
31719,1992,1737.54819069,1308
35699,1993,1754.89561305,1308
39760,1994,1753.77895772,1308
43812,1995,1738.91994293,1308
47746,1996,1591.98607344,1308
52101,1997,1657.15601533,1308
56129,1998,1647.65019698,1308
60491,1999,1678.24128424,1308
65021,2000,1683.69213965,1308
68973,2001,1616.73032507,1308
73905,2002,1605.93058551,1308
78530,2003,1629.36986621,1308
82650,2004,1509.57711185,1308
87608,2005,1352.19921207,1308
92624,2006,1493.61133714,1308
97698,2007,1661.43341371,1308
102849,2008,1693.85381647,1308
108098,2009,1625.42860759,1308
113369,2010,1643.25060154,1308
118568,2011,1600.24317346,1308
123869,2012,1720.88534449,1308
129190,2013,1721.34455856,1308
134549,2014,1706.19527732,1308
139904,2015,1698.31991982,1308
145263,2016,1679.62423346,1308
150663,2017,1668.45287731,1308
3720,1985,1441.96143125,1309
7509,1986,1521.34128622,1309
11191,1987,1703.77467523,1309
15224,1988,1690.03488905,1309
19260,1989,1660.91833032,1309
23312,1990,1683.03921602,1309
27438,1991,1702.14335996,1309
31477,1992,1636.16723179,1309
35587,1993,1768.01223364,1309
39622,1994,1742.69375968,1309
43600,1995,1677.32284428,1309
47837,1996,1705.68694358,1309
51952,1997,1706.86576424,1309
56099,1998,1615.7103524,1309
60229,1999,1503.83486322,1309
64870,2000,1454.75633807,1309
69302,2001,1493.36248765,1309
73859,2002,1475.86128058,1309
78356,2003,1456.14487092,1309
83105,2004,1517.29402731,1309
87748,2005,1482.84638647,1309
92507,2006,1430.05014205,1309
97519,2007,1414.11737032,1309
102702,2008,1430.68255218,1309
107743,2009,1338.08547866,1309
113179,2010,1245.50295205,1309
128746,2013,1140.91428904,1309
134317,2014,1194.59889178,1309
139831,2015,1213.58131774,1309
145143,2016,1177.75603734,1309
150664,2017,1373.92542073,1309
3565,1985,1496.24967207,1310
7404,1986,1476.89406783,1310
11347,1987,1573.61930435,1310
15317,1988,1527.38387799,1310
19326,1989,1407.06475617,1310
23185,1990,1319.54908088,1310
27332,1991,1290.27084506,1310
31549,1992,1391.11448111,1310
35557,1993,1530.71090892,1310
39510,1994,1315.64663767,1310
43631,1995,1213.72096848,1310
47803,1996,1286.39512433,1310
51941,1997,1297.21527903,1310
56053,1998,1423.39649877,1310
60358,1999,1458.83756433,1310
64868,2000,1463.15399666,1310
69212,2001,1474.40683618,1310
73899,2002,1480.39092217,1310
78493,2003,1482.77555325,1310
83084,2004,1563.49523131,1310
87760,2005,1582.71887852,1310
92415,2006,1452.98014591,1310
97552,2007,1518.45964903,1310
102618,2008,1512.88139766,1310
107959,2009,1622.06528915,1310
113193,2010,1562.98037017,1310
118305,2011,1352.39246145,1310
123623,2012,1349.71358972,1310
129017,2013,1463.74216768,1310
134315,2014,1301.11968515,1310
139552,2015,1285.66985057,1310
144875,2016,1225.66011906,1310
150331,2017,1290.97013352,1310
3500,1985,1550.64867111,1311
7366,1986,1421.0102101,1311
11267,1987,1332.06697887,1311
15189,1988,1280.30189198,1311
19143,1989,1246.93090704,1311
23158,1990,1145.48354418,1311
27478,1991,1110.8152789,1311
31478,1992,1281.88081733,1311
35533,1993,1348.68649963,1311
39576,1994,1437.40783949,1311
43788,1995,1558.76407158,1311
47638,1996,1302.70138705,1311
51880,1997,1279.59470104,1311
56265,1998,1403.85070545,1311
60394,1999,1385.66983378,1311
64907,2000,1310.02016738,1311
69355,2001,1317.71258182,1311
73694,2002,1139.85741619,1311
78378,2003,1057.53990488,1311
82930,2004,1021.25533793,1311
87619,2005,1035.67266489,1311
92363,2006,1103.21422626,1311
97463,2007,1175.99320153,1311
102626,2008,1271.99934871,1311
108096,2009,1395.34730951,1311
113264,2010,1339.42171724,1311
118495,2011,1352.70237312,1311
123768,2012,1250.05318238,1311
129066,2013,1261.72265009,1311
134472,2014,1284.22153255,1311
139773,2015,1235.16494727,1311
145196,2016,1215.57603506,1311
150399,2017,1207.98662523,1311
97481,2007,1208.82501351,1312
102086,2008,1023.4505815,1312
107721,2009,948.821423162,1312
113328,2010,1085.54254243,1312
118525,2011,1174.84644344,1312
123872,2012,1200.61636571,1312
129141,2013,1222.89886949,1312
133769,2014,1210.13954874,1312
139488,2015,1315.06847577,1312
144825,2016,1354.2745077,1312
150184,2017,1267.7335792,1312
55966,1998,1300.71549772,1313
60287,1999,1302.12457741,1313
64919,2000,1222.40397843,1313
69438,2001,1246.57076721,1313
73891,2002,1188.55557167,1313
78569,2003,1215.2085567,1313
83140,2004,1218.68152893,1313
87829,2005,1236.85334104,1313
92613,2006,1239.42150653,1313
97621,2007,1178.02848753,1313
102815,2008,1223.82071118,1313
108108,2009,1240.73781706,1313
113284,2010,1230.5614932,1313
118577,2011,1216.34079881,1313
123870,2012,1345.23470364,1313
129058,2013,1389.60735277,1313
134512,2014,1335.43640399,1313
139857,2015,1356.26072949,1313
145242,2016,1358.3292164,1313
150661,2017,1324.68933386,1313
3734,1985,1658.27161412,1314
7465,1986,1776.88629938,1314
11432,1987,1913.08800726,1314
15383,1988,1918.09595672,1314
19426,1989,1945.0086563,1314
23439,1990,1864.18653515,1314
27590,1991,1974.43757055,1314
31713,1992,1902.67219857,1314
35696,1993,2017.95565732,1314
39761,1994,2029.28929162,1314
43840,1995,2020.87914675,1314
47900,1996,1956.85721422,1314
52116,1997,2016.21422652,1314
56283,1998,2104.15320374,1314
60503,1999,2032.22755008,1314
64996,2000,1940.8838064,1314
69489,2001,1973.37326558,1314
73990,2002,1753.30090311,1314
78644,2003,1796.52381835,1314
83185,2004,1872.44102055,1314
87890,2005,2027.51314076,1314
92644,2006,2039.76583455,1314
97707,2007,2086.29708454,1314
102870,2008,2147.10579373,1314
108103,2009,2156.00725065,1314
113283,2010,1911.64677218,1314
118627,2011,1979.0304043,1314
123880,2012,2042.3360545,1314
129200,2013,1966.10338744,1314
134518,2014,1976.56671739,1314
139905,2015,1986.14784861,1314
145272,2016,2072.95881802,1314
150617,2017,2082.08110881,1314
107942,2009,1417.1024177,1315
113259,2010,1214.21765655,1315
118616,2011,1267.50867279,1315
123872,2012,1272.17689051,1315
129176,2013,1345.13678451,1315
134560,2014,1384.9200727,1315
139649,2015,1270.81056877,1315
145258,2016,1386.75738014,1315
150665,2017,1485.16104257,1315
92003,2006,1262.61690936,1316
97098,2007,1113.81147556,1316
102308,2008,1043.91153231,1316
107545,2009,1096.45742415,1316
112980,2010,1180.4639409,1316
118325,2011,1297.80999342,1316
123520,2012,1367.38126328,1316
128790,2013,1344.64835505,1316
134112,2014,1345.52803165,1316
139719,2015,1469.57951381,1316
144879,2016,1472.86819302,1316
150463,2017,1367.35755505,1316
3574,1985,1334.9506102,1317
7369,1986,1358.79437363,1317
11275,1987,1415.45303088,1317
15305,1988,1532.30905406,1317
19291,1989,1471.19447802,1317
23371,1990,1310.12477197,1317
27302,1991,1383.21563298,1317
31556,1992,1414.0532832,1317
35331,1993,1278.2313794,1317
39620,1994,1350.4580008,1317
43735,1995,1340.96773065,1317
47954,1996,1396.96902393,1317
51925,1997,1376.13939165,1317
56104,1998,1345.50262716,1317
60288,1999,1360.09938285,1317
64829,2000,1317.06547214,1317
69169,2001,1212.56354381,1317
73848,2002,1371.67095749,1317
78349,2003,1321.63839714,1317
83070,2004,1364.26625818,1317
87589,2005,1379.34449731,1317
92342,2006,1403.62838436,1317
97560,2007,1516.88439249,1317
102708,2008,1531.49755485,1317
107962,2009,1556.48857788,1317
113235,2010,1567.97767352,1317
118466,2011,1556.19956776,1317
123742,2012,1516.25959778,1317
128890,2013,1412.13453754,1317
134425,2014,1447.70893982,1317
139777,2015,1428.26227364,1317
145153,2016,1382.31000365,1317
150386,2017,1283.14062187,1317
3620,1985,1619.20094329,1318
7472,1986,1712.55560157,1318
11416,1987,1721.5748702,1318
15279,1988,1554.72013197,1318
19361,1989,1527.73700855,1318
23373,1990,1464.58838182,1318
27512,1991,1539.62709595,1318
31562,1992,1376.14864297,1318
35545,1993,1466.0017203,1318
39519,1994,1291.68920389,1318
43616,1995,1422.12927807,1318
47699,1996,1265.30696214,1318
51828,1997,1240.92553361,1318
56016,1998,1316.71256468,1318
60250,1999,1267.10660149,1318
64713,2000,1236.13570474,1318
69307,2001,1241.12924534,1318
73756,2002,1222.38449671,1318
78510,2003,1293.41887045,1318
82985,2004,1365.40413952,1318
87901,2005,1464.56196761,1318
92503,2006,1536.90420835,1318
97438,2007,1501.09341502,1318
102606,2008,1523.39176854,1318
107901,2009,1577.04079224,1318
113217,2010,1630.43769082,1318
118296,2011,1511.38882711,1318
123678,2012,1464.67618442,1318
129037,2013,1521.22376212,1318
134356,2014,1464.19060139,1318
139739,2015,1552.3287697,1318
145088,2016,1524.3838669,1318
150431,2017,1481.67378657,1318
3613,1985,1472.79841839,1319
7499,1986,1537.14902909,1319
11322,1987,1455.75425718,1319
15247,1988,1416.0423295,1319
19209,1989,1225.70186094,1319
23256,1990,1209.29159835,1319
27424,1991,1161.17655055,1319
31526,1992,1157.86883794,1319
35538,1993,1232.44064652,1319
39552,1994,1323.73470443,1319
43686,1995,1289.68607058,1319
47788,1996,1233.97772383,1319
52056,1997,1455.7116648,1319
56267,1998,1567.17130023,1319
60501,1999,1594.95007675,1319
65010,2000,1598.34630589,1319
69435,2001,1517.21905602,1319
73959,2002,1428.96974691,1319
78412,2003,1416.24290078,1319
83112,2004,1412.58335908,1319
87475,2005,1376.57889161,1319
92538,2006,1468.57506336,1319
97592,2007,1493.34332609,1319
102745,2008,1544.44637029,1319
107538,2009,1416.91021644,1319
113124,2010,1416.17217035,1319
118476,2011,1490.63724639,1319
123425,2012,1250.23004001,1319
129135,2013,1259.29454286,1319
134465,2014,1342.40113455,1319
139864,2015,1417.25296147,1319
145110,2016,1220.58816529,1319
150507,2017,1208.67486045,1319
3612,1985,1419.41829512,1320
7414,1986,1345.04624494,1320
11341,1987,1384.06617298,1320
15035,1988,1342.0938713,1320
19289,1989,1432.06190452,1320
23368,1990,1550.4685993,1320
27470,1991,1488.99562163,1320
31512,1992,1469.02568012,1320
35476,1993,1420.01090251,1320
39637,1994,1533.10827663,1320
43448,1995,1425.95534572,1320
47725,1996,1504.6148922,1320
51949,1997,1566.05170306,1320
56004,1998,1484.9385507,1320
60223,1999,1504.03184775,1320
64719,2000,1506.6633207,1320
69207,2001,1426.24771338,1320
73763,2002,1472.56048997,1320
78360,2003,1463.48355479,1320
83089,2004,1613.53906329,1320
87666,2005,1659.55956501,1320
92448,2006,1721.89139026,1320
97392,2007,1687.95275625,1320
102612,2008,1651.33011154,1320
107938,2009,1744.68316281,1320
113203,2010,1849.16128273,1320
118295,2011,1740.853982,1320
123567,2012,1698.05798194,1320
128880,2013,1710.42160926,1320
134231,2014,1678.26823019,1320
139721,2015,1829.13353134,1320
145082,2016,1765.45462143,1320
150330,2017,1648.21455727,1320
3731,1985,1398.11838089,1321
7519,1986,1348.68841644,1321
11417,1987,1332.61430633,1321
15359,1988,1372.71944668,1321
19411,1989,1414.87283784,1321
23388,1990,1455.78977561,1321
27576,1991,1387.39753937,1321
31701,1992,1445.33876591,1321
35682,1993,1464.09112692,1321
39743,1994,1602.65069147,1321
43728,1995,1456.95461251,1321
47846,1996,1446.09266112,1321
52091,1997,1470.8718102,1321
56195,1998,1509.66085365,1321
60460,1999,1624.02079423,1321
64962,2000,1489.71412903,1321
69392,2001,1527.02117134,1321
73956,2002,1627.40814988,1321
78613,2003,1626.55310588,1321
83192,2004,1675.68625518,1321
87862,2005,1673.4849303,1321
92582,2006,1648.52606952,1321
97619,2007,1614.51402676,1321
102778,2008,1533.91772527,1321
108030,2009,1675.84147199,1321
113343,2010,1712.90351709,1321
118589,2011,1734.57088215,1321
123799,2012,1759.33621382,1321
129093,2013,1663.36795114,1321
134510,2014,1673.82370046,1321
139805,2015,1667.99508848,1321
145179,2016,1728.24634196,1321
150676,2017,1820.93341728,1321
3398,1985,1308.06366215,1322
7094,1986,1385.66131376,1322
11054,1987,1385.91650158,1322
15267,1988,1421.24994831,1322
19266,1989,1406.17473079,1322
23350,1990,1373.1339769,1322
27193,1991,1237.56643099,1322
31353,1992,1291.49931254,1322
35333,1993,1302.4863295,1322
39370,1994,1273.32850933,1322
43737,1995,1286.00112893,1322
47651,1996,1208.35456714,1322
52082,1997,1279.14653339,1322
56253,1998,1298.96432682,1322
60263,1999,1272.81153178,1322
65007,2000,1332.55508809,1322
69480,2001,1375.91804118,1322
73842,2002,1328.5045944,1322
78370,2003,1222.65983072,1322
83090,2004,1242.76000338,1322
87909,2005,1397.22544984,1322
92666,2006,1538.13593188,1322
97709,2007,1517.62635692,1322
102871,2008,1406.36863076,1322
107889,2009,1258.38574401,1322
113147,2010,1239.01373573,1322
118512,2011,1325.66846564,1322
123749,2012,1362.95744853,1322
129192,2013,1485.04775204,1322
134523,2014,1482.89191157,1322
139875,2015,1460.44558263,1322
145011,2016,1294.00256499,1322
150403,2017,1267.67275366,1322
3722,1985,1628.01341184,1323
7502,1986,1748.67193825,1323
11418,1987,1780.15876376,1323
15368,1988,1764.24373027,1323
19398,1989,1765.49713056,1323
23449,1990,1751.60240062,1323
27564,1991,1634.97321922,1323
31608,1992,1669.53318218,1323
35556,1993,1553.9023381,1323
39555,1994,1560.9017806,1323
43468,1995,1561.90807551,1323
47858,1996,1563.98919171,1323
52006,1997,1660.43072955,1323
56169,1998,1652.2766113,1323
60398,1999,1659.19151776,1323
64940,2000,1725.83276402,1323
69408,2001,1790.20410171,1323
73989,2002,1842.27085625,1323
78553,2003,1846.9146656,1323
83137,2004,1840.36209026,1323
87791,2005,1809.25297566,1323
92535,2006,1811.97161227,1323
97656,2007,1885.47912699,1323
102773,2008,1918.11454209,1323
108007,2009,1878.17691467,1323
113358,2010,1906.46303015,1323
118582,2011,1975.27452983,1323
123832,2012,1921.34808499,1323
129145,2013,1931.6395106,1323
134431,2014,1800.17681403,1323
139905,2015,1946.68153396,1323
145238,2016,1903.83986531,1323
150655,2017,1959.20341715,1323
64534,2000,1458.39661906,1324
68978,2001,1406.34936919,1324
73870,2002,1485.58481469,1324
78502,2003,1491.71715502,1324
83077,2004,1461.22708009,1324
87773,2005,1446.34350919,1324
92417,2006,1369.52877019,1324
97562,2007,1479.12571694,1324
102713,2008,1482.71429964,1324
107972,2009,1535.66590793,1324
113236,2010,1619.7353764,1324
118477,2011,1691.52096878,1324
123703,2012,1585.88419732,1324
129018,2013,1498.84421169,1324
134242,2014,1477.05096233,1324
139580,2015,1503.34601246,1324
145107,2016,1608.92786893,1324
150458,2017,1644.20890012,1324
3656,1985,1595.94841087,1325
7456,1986,1617.43403809,1325
11303,1987,1515.5522922,1325
15294,1988,1523.826923,1325
19359,1989,1477.638159,1325
23407,1990,1435.32068043,1325
27528,1991,1493.0682958,1325
31650,1992,1565.38597038,1325
35624,1993,1527.05728428,1325
39679,1994,1706.10529315,1325
43727,1995,1709.35396579,1325
47833,1996,1651.66317054,1325
51990,1997,1628.99900798,1325
55926,1998,1411.23417464,1325
60376,1999,1583.25519947,1325
64876,2000,1653.01263882,1325
69450,2001,1641.83674154,1325
73890,2002,1611.52378482,1325
78616,2003,1557.14364159,1325
83080,2004,1469.94977421,1325
87895,2005,1590.80048261,1325
92617,2006,1625.49363239,1325
97617,2007,1589.17808013,1325
102776,2008,1623.63557824,1325
108015,2009,1521.94910539,1325
113370,2010,1628.09254478,1325
118516,2011,1595.68113166,1325
123873,2012,1689.51010799,1325
129178,2013,1703.71201233,1325
134432,2014,1652.21550496,1325
139741,2015,1470.41784202,1325
145217,2016,1550.6232725,1325
150620,2017,1601.22432749,1325
3723,1985,1603.90981217,1326
7497,1986,1610.35381569,1326
11402,1987,1671.40760487,1326
15366,1988,1665.95833996,1326
19407,1989,1677.56811708,1326
23456,1990,1741.30650047,1326
27569,1991,1864.92667549,1326
31702,1992,1931.7136247,1326
35688,1993,1836.58609495,1326
39737,1994,1753.18260781,1326
43809,1995,1599.37682432,1326
47948,1996,1581.31130805,1326
52115,1997,1591.5938015,1326
56193,1998,1527.06051666,1326
60487,1999,1789.70555245,1326
64984,2000,1884.704528,1326
69443,2001,1872.85850397,1326
74046,2002,1918.05317512,1326
78661,2003,1840.31319289,1326
83146,2004,1709.49446214,1326
87885,2005,1770.79678158,1326
92664,2006,1891.66176055,1326
97708,2007,2010.77022478,1326
102825,2008,1901.90549778,1326
108120,2009,1888.74863541,1326
113383,2010,1974.04163752,1326
118629,2011,2068.73575891,1326
123881,2012,2074.04737447,1326
129202,2013,2055.5111755,1326
134545,2014,2000.15021505,1326
139863,2015,1970.03885001,1326
145234,2016,1875.15566786,1326
150531,2017,1807.07817813,1326
3650,1985,1366.32750087,1327
3695,1985,1706.37754029,1328
7473,1986,1735.63685561,1328
11403,1987,1769.04363902,1328
15386,1988,1898.95564731,1328
19425,1989,1926.95918543,1328
23471,1990,1983.49453943,1328
27541,1991,1806.60737238,1328
31694,1992,1862.73025724,1328
35639,1993,1833.86949856,1328
39713,1994,1755.86445671,1328
43818,1995,1838.29183246,1328
47915,1996,1831.11720734,1328
52098,1997,1839.90873745,1328
56280,1998,1846.19383587,1328
60468,1999,1836.67926801,1328
65024,2000,1916.86700594,1328
69492,2001,1935.44322318,1328
74047,2002,1997.43054303,1328
78663,2003,1993.12600844,1328
83200,2004,1885.48865471,1328
87898,2005,1936.3842736,1328
92623,2006,1891.68419612,1328
97661,2007,1809.96528384,1328
102863,2008,1819.91673866,1328
108037,2009,1919.91180594,1328
113261,2010,1741.96330293,1328
118552,2011,1700.82442898,1328
123763,2012,1703.38516456,1328
129094,2013,1814.00200698,1328
134437,2014,1888.1635877,1328
139859,2015,1954.19631344,1328
145259,2016,2000.66692857,1328
150536,2017,1830.78892177,1328
3601,1985,1477.52294657,1329
7432,1986,1523.81048947,1329
11359,1987,1480.08896092,1329
15326,1988,1537.12884096,1329
19369,1989,1628.70636307,1329
23446,1990,1669.95139509,1329
27572,1991,1816.84337041,1329
31715,1992,1885.29850738,1329
35647,1993,1844.83532643,1329
39759,1994,1894.11763673,1329
43836,1995,1951.26642298,1329
47909,1996,1908.54472932,1329
52061,1997,1777.9373491,1329
56250,1998,1831.87037785,1329
60504,1999,1852.22379046,1329
65005,2000,1915.22549863,1329
69461,2001,1853.33123237,1329
74015,2002,1828.73204894,1329
78622,2003,1840.18225161,1329
83233,2004,1974.28397479,1329
87908,2005,1993.99738621,1329
92616,2006,1871.1083516,1329
97702,2007,1803.07073923,1329
102839,2008,1774.11219819,1329
108080,2009,1817.45650147,1329
113287,2010,1849.26951442,1329
118526,2011,1822.82269437,1329
123801,2012,1777.86750957,1329
129144,2013,1894.55647132,1329
134454,2014,1909.30187944,1329
139819,2015,1843.85599784,1329
145133,2016,1747.51981348,1329
150569,2017,1871.09040113,1329
3562,1985,1575.86954739,1330
7227,1986,1647.13371112,1330
11107,1987,1493.18426845,1330
15236,1988,1556.89752074,1330
19239,1989,1575.94225107,1330
23236,1990,1595.63155061,1330
27474,1991,1560.26091052,1330
31613,1992,1510.15627844,1330
35480,1993,1590.06773842,1330
39632,1994,1646.8387379,1330
43716,1995,1641.40396782,1330
47818,1996,1580.22485186,1330
51974,1997,1592.62573235,1330
56100,1998,1523.34582719,1330
60347,1999,1585.62666665,1330
64805,2000,1502.26172978,1330
69331,2001,1480.45840209,1330
73846,2002,1467.63285256,1330
78404,2003,1471.35834143,1330
83076,2004,1521.35325417,1330
87763,2005,1658.2036491,1330
92435,2006,1667.00315833,1330
97527,2007,1714.58623903,1330
102667,2008,1627.20256225,1330
107950,2009,1626.83096469,1330
113223,2010,1716.36254601,1330
118461,2011,1765.1351638,1330
123691,2012,1701.5412519,1330
128678,2013,1466.35563013,1330
134464,2014,1506.00217311,1330
139813,2015,1637.30469934,1330
145271,2016,1651.407809,1330
150574,2017,1618.88623192,1330
3715,1985,1536.68454182,1331
7188,1986,1489.0462227,1331
11096,1987,1469.24092209,1331
15042,1988,1372.99464841,1331
19033,1989,1387.66509834,1331
39428,1994,1317.78267528,1331
43514,1995,1314.38749628,1331
47882,1996,1446.42873175,1331
51983,1997,1594.04370534,1331
56149,1998,1529.55745918,1331
60382,1999,1532.47763609,1331
64888,2000,1423.48531354,1331
69346,2001,1303.96850375,1331
73894,2002,1446.95189801,1331
78494,2003,1485.48634391,1331
83066,2004,1487.79547129,1331
87773,2005,1617.70797038,1331
92526,2006,1618.49281232,1331
97562,2007,1646.78995668,1331
102722,2008,1671.88934991,1331
107883,2009,1595.79103651,1331
113220,2010,1598.80620724,1331
118477,2011,1596.26851015,1331
123722,2012,1703.03447204,1331
129118,2013,1599.53737986,1331
134478,2014,1518.33807752,1331
139738,2015,1521.93474306,1331
145028,2016,1466.20497185,1331
149909,2017,1405.25263156,1331
3729,1985,1495.96172743,1332
7503,1986,1526.61586552,1332
11424,1987,1541.25947937,1332
15343,1988,1541.88806782,1332
19353,1989,1439.30153247,1332
23434,1990,1527.89331539,1332
27560,1991,1581.35394575,1332
31687,1992,1466.18388911,1332
35671,1993,1475.9326223,1332
39745,1994,1507.97734674,1332
43826,1995,1681.6678677,1332
47947,1996,1700.55195251,1332
52103,1997,1752.98841959,1332
56257,1998,1722.90448652,1332
60494,1999,1764.55349886,1332
65012,2000,1835.19077258,1332
69482,2001,1756.98012152,1332
74018,2002,1895.4400355,1332
78653,2003,1879.20040672,1332
83199,2004,1826.47930145,1332
87708,2005,1754.83556627,1332
92609,2006,1757.35466122,1332
97701,2007,1865.01915568,1332
102806,2008,1820.69957166,1332
108006,2009,1665.09048332,1332
113279,2010,1660.549804,1332
118603,2011,1704.32449833,1332
123780,2012,1799.09781007,1332
129194,2013,1835.52562561,1332
134488,2014,1867.45245848,1332
139891,2015,1878.79482831,1332
145273,2016,1965.41522374,1332
150652,2017,2042.00348079,1332
3724,1985,1579.8828566,1333
7511,1986,1539.14755814,1333
11351,1987,1581.13898245,1333
15382,1988,1656.30740693,1333
19395,1989,1739.15877065,1333
23404,1990,1776.13744349,1333
27561,1991,1658.9270547,1333
31705,1992,1645.41220497,1333
35689,1993,1650.94392405,1333
39754,1994,1516.19476514,1333
43819,1995,1567.72120221,1333
47947,1996,1485.75924262,1333
52103,1997,1495.64422546,1333
56274,1998,1520.18002559,1333
60495,1999,1597.7469223,1333
65012,2000,1634.72679107,1333
69482,2001,1616.38593517,1333
73845,2002,1606.89802344,1333
78562,2003,1616.46860427,1333
83038,2004,1632.53012824,1333
87852,2005,1697.45448378,1333
92595,2006,1630.00290282,1333
97568,2007,1563.61428825,1333
102729,2008,1482.2712895,1333
108000,2009,1580.19436457,1333
113319,2010,1626.05363398,1333
118515,2011,1599.86456939,1333
123821,2012,1681.35114515,1333
129062,2013,1650.25509136,1333
134419,2014,1656.83640071,1333
139758,2015,1668.96731432,1333
145161,2016,1736.63712974,1333
150517,2017,1540.97912112,1333
3605,1985,1374.74116647,1334
7471,1986,1451.43862285,1334
11209,1987,1385.9240593,1334
15306,1988,1275.76613137,1334
19320,1989,1288.3736494,1334
23435,1990,1415.59238895,1334
27568,1991,1467.98220389,1334
31719,1992,1516.07430376,1334
35652,1993,1593.81527317,1334
39753,1994,1602.46356408,1334
43786,1995,1584.07489326,1334
47921,1996,1614.44085909,1334
52117,1997,1719.71081717,1334
56284,1998,1737.55341409,1334
60430,1999,1585.66606545,1334
64960,2000,1465.52968604,1334
69487,2001,1521.41888502,1334
74019,2002,1589.27769216,1334
78586,2003,1526.99921533,1334
83222,2004,1640.97172532,1334
87899,2005,1736.60985752,1334
92654,2006,1716.32598374,1334
97602,2007,1523.89485796,1334
102796,2008,1563.01139815,1334
108117,2009,1571.40923537,1334
113334,2010,1590.52942001,1334
118548,2011,1516.63939458,1334
123812,2012,1404.37648819,1334
129195,2013,1550.74904352,1334
134198,2014,1526.3497673,1334
139591,2015,1470.25414639,1334
144716,2016,1437.28404259,1334
150366,2017,1424.37308069,1334
3710,1985,1515.42494693,1335
7299,1986,1528.22092129,1335
11197,1987,1546.47680239,1335
15177,1988,1455.77188855,1335
19172,1989,1419.82985499,1335
23265,1990,1407.19348422,1335
27393,1991,1358.93728692,1335
31537,1992,1437.6016315,1335
35586,1993,1583.81957446,1335
39613,1994,1667.73459972,1335
43733,1995,1722.18899212,1335
47949,1996,1639.01612619,1335
51984,1997,1535.83303116,1335
56154,1998,1540.30340586,1335
60379,1999,1634.73795746,1335
64892,2000,1684.60164784,1335
69356,2001,1521.86493474,1335
74040,2002,1645.04290893,1335
78537,2003,1740.70578041,1335
83103,2004,1684.98159698,1335
87774,2005,1665.69913858,1335
92527,2006,1649.4725487,1335
97563,2007,1654.42492744,1335
102723,2008,1417.21530906,1335
107976,2009,1348.52857898,1335
113237,2010,1287.4241487,1335
118479,2011,1341.44190671,1335
123737,2012,1457.08613093,1335
129048,2013,1355.89391816,1335
